"Ensembl_ID","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression"
"ENST00000490391",0,0,0,0,0,0,0,0,0.32,0,0.95,0,0,0,0.61,0,0,0.37,0,0.54,0.04,0.25,6.9,0.21
"ENST00000490527",0,0,0,0,0.32,0,0,0,0,0,0.21,0.21,0,0.8,0,0.44,0,0,0,0,0.04,0.17,4.66,0.13
"ENST00000490565",0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.4,0,0.83,0,0,1.83,0.69,0.09,0.38,4.15,0.29
"ENST00000490578",0,0.35,0,0,0,0,0.49,0,0.28,0.49,1.68,0.17,0.17,0.69,0,0.5,0.88,0,1.36,0.33,0.12,0.58,4.62,0.45
"ENST00000490584",0.39,0,0,0,0,0,0,0,0,0,0.91,0,0,0.43,0,0,0.42,0,0,0,0.04,0.18,4.09,0.13
"ENST00000490622",0,0,0.89,0.27,0.16,0,0,0.21,0,0,0.3,1.64,0.36,3.02,0.88,0,0,0.09,0.53,0.45,0.17,0.73,4.27,0.56
"ENST00000490635",0,0,0,0,0,0.1,0,0,0,0,0.24,0.12,0,0.1,0,0,0,0,0,0,0.01,0.05,4.08,0.03
"ENST00000490639",0.04,0,0,0,0.12,0,0.09,0.04,0,0,0,0.35,1.32,0.32,0.7,0,0,0,0,0,0.03,0.27,8.19,0.24
"ENST00000490733",0,0,0.13,0,0,0,0,0,0,0,1.03,1.21,0.31,0,0,0,0,0,0,0.14,0.01,0.27,18.52,0.25
"ENST00000490755",0,0.15,0,0,0.3,0,0.14,0.16,0.15,0,1.03,0.23,0.15,1.13,0.83,0.26,0.15,0.16,0.39,1.05,0.1,0.54,5.39,0.44
"ENST00000490765",0,0,0,0,0,0,0,0.34,0,0.32,0,0,0,0.93,0,0.31,0,0.36,0,0,0.04,0.16,4.23,0.12
"ENST00000490783",0,0,0,0,0,0,0,0,0.09,0,0.31,0,0.09,0,0,0,0,0.1,0,0,0.01,0.05,4.87,0.04
"ENST00000490812",0.14,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.17,0.65,0.34,0,0.69,0.11,0.03,0.2,7.53,0.17
"ENST00000490823",0.13,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.09,0,0.22,0,0,0.01,0.06,4.08,0.04
"ENST00000490825",0,0,0,0,0,0,0.12,0,0.12,0,0,0,0.12,0.49,0.36,0,0,0,0,0.15,0.03,0.11,4.23,0.09
"ENST00000490881",0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.31,0,0,0.01,0.1,7.2,0.09
"ENST00000490971",0,0,0,0,0.05,0,0.07,0.04,0,0,0.59,0,0.29,0.49,0,0,0.07,0.17,0.05,0,0.02,0.17,9.77,0.15
"ENST00000491015",0.16,0,0,0,0.37,0,0,0,0,0,0,0,0.98,0,0,0,0.3,0,0.79,0.31,0.06,0.24,4.06,0.18
"ENST00000491040",0,0,0,0,0,0,0,0,0.18,0,0.12,0,0,0,0,0.74,0,0,0,0,0.02,0.09,4.28,0.07
"ENST00000491079",0,0,0.19,0,0,0,0,0,0.2,0,0,0.79,0,0.5,0,1.05,0.32,0,0.19,0,0.04,0.28,6.57,0.24
"ENST00000491106",0,0,0,0,0,0.47,0.46,0,0,0,0,2.94,0.39,0,0.34,0,0.38,0.4,0.55,0.6,0.1,0.56,5.47,0.46
"ENST00000491220",0,0,0,0,1.06,0,0,0,0,0,0,3.43,0,2.87,0,0,1.71,0,0,0,0.12,0.8,6.83,0.68
"ENST00000491329",0,0.74,0,0,0,0,0,0,0,0,0,0,0.66,0,2.43,1.3,0,0,0,0,0.08,0.44,5.31,0.36
"ENST00000491398",0,0,1.64,0,1.16,1.07,0,0.55,0,2.6,2.95,0.7,1.02,1.2,2.9,1.3,5.54,1.54,1.62,3.21,0.49,2.2,4.48,1.71
"ENST00000491416",0,0,0.93,0,0,0.17,0,0.01,0,0,0.64,0,1.34,1.61,0,1.24,1.31,0,0,0,0.12,0.61,4.95,0.49
"ENST00000491486",0,0.3,0,0,0,0,0,0,0,1.38,0.04,0,0.52,0,0,0,0.24,0.3,0.82,0,0.03,0.19,5.8,0.16
"ENST00000491540",0,0,0,0,0,0,0,0.11,0,0,0.84,0,0.16,0,0.93,0,0,0,0,0.27,0.01,0.22,17.45,0.21
"ENST00000491600",0,0,0.19,0,0,0,0,0,0,0,2.28,0,0,0,1.02,0,0,0,0,0,0.02,0.33,15.3,0.31
"ENST00000491655",0,0,0,0,0,0,0,0.11,0,0,0,0.21,0,0,0,0,0.93,0,0,0,0.01,0.11,9.32,0.1
"ENST00000491722",0,0,1.05,0,0,1.01,0,0,0,0,1.93,0.95,0.96,3.91,0,0,0,1.08,3.04,0,0.23,1.19,5.2,0.96
"ENST00000491772",0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1.92,0,0,0,0.02,0.19,8.67,0.17
"ENST00000491928",0.22,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0.24,0.11,0.36,0.16,0.13,0,0,0.02,0.12,5.09,0.1
"ENST00000492074",0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1.07,0.03,0.18,5.24,0.14
"ENST00000492140",0,0.13,0,0,0,0,0,0,0,0,0.24,0,0,0.12,0.48,0,0.37,0,0,0.44,0.01,0.16,11.37,0.15
"ENST00000492185",0,0,0,0.16,0,0,0,0,0,0.34,0,0,0,0,0.98,0.67,0.41,0.61,1.52,0.28,0.02,0.45,25.77,0.43
"ENST00000492212",0,0,0,0,0,0.4,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0.04,0.24,5.35,0.2
"ENST00000492291",0,0,0,0,0,0.56,0.49,0,0,0,0.39,0,0,2.05,0,0,1.82,0,0,0.7,0.12,0.5,4.26,0.38
"ENST00000492296",0,0.11,0,0,0,0,0,0,0,0,0.22,0,0.16,0,0,0,0,0.31,0,0,0.01,0.07,5.81,0.06
"ENST00000492306",0.27,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.82,0.31,0.03,0.16,5.21,0.13
"ENST00000492389",0,0,0,0,0,0.35,0.16,0,0,2.52,0.65,3.58,0,1.5,1.16,0,0.01,0,1.65,0,0.06,0.85,14.86,0.8
"ENST00000492437",0,0,0,0,0,0,0,0,0.59,0,0,0,0.42,0.99,0.29,1.01,0,0,0,0,0.07,0.27,4.15,0.21
"ENST00000492481",0,0,0,0,0,0,0.63,0,0,4.65,0,0,0,0,2.42,0.93,0,1.52,0,0,0.07,0.49,6.94,0.42
"ENST00000492484",0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.17,0,0,0.36,0.19,0.69,0.74,0.02,0.22,10.49,0.2
"ENST00000492532",0.58,0.03,0,0,0,0,0,0,0,0,1.14,0,0,0,1.63,0,0,0,0,1.53,0.07,0.43,6.37,0.36
"ENST00000492552",0,0.01,0,0,0,0.33,1.15,0,0,0,1.37,2.04,2.81,6,0,1.88,0,0,1.18,0,0.17,1.53,9.21,1.36
"ENST00000492609",0,0,0,0.05,0,0,0,0,0,0,0.01,0.39,1.26,0.19,0.5,0,0,0.84,0,0,0.01,0.32,55.87,0.31
"ENST00000492643",0,0,0,0,1.02,0,0,0,0,0,0,0,0,2.29,0.83,0,0,0.92,1.05,0.46,0.11,0.56,4.93,0.44
"ENST00000492692",0,0,0,0,0.08,0.04,0,0.04,0,0.04,0.22,0,0.23,0,0,0,0.16,0,0.05,0.11,0.02,0.08,4.23,0.06
"ENST00000492702",0,0,0,0.18,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.53,0,0,0.02,0.1,5.18,0.08
"ENST00000492707",0,0.23,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0.03,0.37,14.73,0.35
"ENST00000492710",0,0.79,1.15,0,0.83,0,0,0,0,0,0.96,2.05,0.72,1.87,4.59,2.58,0.43,0,0.83,0,0.31,1.4,4.56,1.09
"ENST00000492803",0,0,0,0,0,0,1.15,0,0,1.8,0,0,0,0,0,0,0,0.8,5.68,0,0.13,0.65,5.09,0.52
"ENST00000492900",0,0,0,0,0,0,0,0.14,0,0,0.53,0,0,0,0,0,0,0.14,0.14,0,0.02,0.08,5.18,0.07
"ENST00000492950",0,0,0,0,1.04,0.02,0,0,0.01,0,0,0,0,0,0,0,0,1.77,2.08,1.27,0.12,0.51,4.29,0.39
"ENST00000493032",0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.56,0,0,0.4,0.6,0.47,0.27,0.05,0.23,4.33,0.18
"ENST00000493099",0,0,2.36,0,0,0,0,0,0,0,3.23,1.46,0,4.28,0,0,1.09,0,0.83,0,0.26,1.09,4.15,0.83
"ENST00000493118",0,0,0,0,0.27,0,0,0,0,0.66,0,0,0,0,0,0,0.86,0,0.49,0,0.03,0.13,4.53,0.1
"ENST00000493246",0,0,0,0,0.3,0,0,0,0,0,0,0,0.19,0.19,0.37,0,0,0.83,0,0,0.03,0.16,4.64,0.12
"ENST00000493315",0,0,0,0,0.1,0,0,0,0,0,0.39,0.18,0,0,0,0,0,0,0,0,0.01,0.06,5.15,0.05
"ENST00000493358",0,0.26,0,0,0,0,0,0,0.22,0,0.83,0.87,0,0,0,0,0,0,0.71,0,0.05,0.24,4.53,0.19
"ENST00000493447",0,0,0,0,0,0,0,0,1.42,0,0,2.75,0,0,1.38,0,2.79,0,0,0,0.16,0.69,4.39,0.53
"ENST00000493562",0,0,0,0,0.16,0.06,0,0,0,0,0,0,1.12,0,0,0,0,0,0.33,1.29,0.02,0.27,11.37,0.25
"ENST00000493597",0.75,0,0,0,0,0,0,0,0,0,0,0.75,3.76,3.44,0,0,0,0,2.32,3.68,0.08,1.39,16.69,1.31
"ENST00000493664",0,0,0,0.11,0.74,0,0,0.02,0,0,0.64,0.65,0.5,0.8,1.07,1.22,0.37,0.81,0.92,0.37,0.1,0.73,7.6,0.64
"ENST00000493690",0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.02,0.12,5.79,0.1
"ENST00000493751",0,0,0,0.8,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0.09,0.39,4.39,0.3
"ENST00000493807",0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.19,0,0,0.41,0,0,0.86,0.04,0.15,4.08,0.11
"ENST00000493817",0,0,0,0,0,0,0.07,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0.01,0.04,5.26,0.03
"ENST00000493897",0,0,0,0,0,0,0.28,0,0,0,0,0,0.15,0,0.49,0.19,0,0.47,0,0.46,0.03,0.18,5.75,0.15
"ENST00000493908",0,0,0,0,0,0.3,0,0,0,0,0.14,0,0,0.43,0.14,0.45,0,0.3,0.3,1.07,0.03,0.28,8.45,0.25
"ENST00000493934",0,0,0,0,0,0,0.42,0,0,0,0,0.46,0,0.88,0,3.54,4.23,0,0.49,0,0.05,0.96,20.4,0.91
"ENST00000493994",0,0,0,0,0,0,0,0,0.1,0,0.07,0.44,0,0,0,0,0,0.44,0,0.46,0.01,0.14,12.45,0.13
"ENST00000493999",0,0,0,0,0,0,0,0,0.07,0,0,0,0.16,0.9,0,0,0,0,0,0,0.01,0.11,14.12,0.1
"ENST00000494111",0,0,0,0,0.21,0,0,0,0,0.11,0.32,0.26,0,0,0,0.23,0,0.09,0.11,0,0.02,0.1,4.29,0.08
"ENST00000494135",0,0,0,0,0,0,0,0,0.3,0,0,0,0.5,0.76,0,0,0,0,0,0.41,0.03,0.17,5.04,0.13
"ENST00000494204",0,0.23,0,0,0,0,0,0,0,0,0.32,0.27,0,0,0,0.83,0,0,0,0,0.03,0.14,5.6,0.12
"ENST00000494216",0,0,0,0,0,0,0.29,0,0,0,0,0,1.15,0,0,0.44,0,0,0,0.55,0.03,0.21,6.55,0.18
"ENST00000494223",0,0,0,0,0,0.53,1.91,0,0.5,0,1.25,0,3.35,4.96,3.57,1,0,0,0.76,3.3,0.33,1.82,5.56,1.49
"ENST00000494234",0.32,0,0,0,0,0.31,0.25,0,0.35,0,1.33,0.88,0.87,2.58,0.9,0.58,0,1.18,0,1.21,0.14,0.95,6.95,0.82
"ENST00000494276",0,0,0,0,0,0.25,0.25,0.27,0,0,0.32,0.91,0,0.5,0,0,0.44,0.3,1.76,0.93,0.08,0.52,6.07,0.43
"ENST00000494326",0,0,0.59,0,0,0.25,0,0,0,0,0,0.72,1.54,1.34,0.22,0,0.24,0,0,0,0.09,0.41,4.39,0.31
"ENST00000494343",0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.17,0.2,0,0.07,0.06,0.01,0.06,6.86,0.05
"ENST00000494345",0,0,0,0,0,0,0.05,0,0,0,0,0.14,0,0,0.38,0,0.17,0,0,0,0.01,0.07,11.36,0.06
"ENST00000494359",0,0,0.09,0,0,0,0,0,0,0,0,0,0.24,0.24,0,0,0,0,0,0,0.01,0.05,4.68,0.04
"ENST00000494461",0,0.61,0,0,0.44,0,0,0,0,0,0,0.32,1.77,0,0,0,3.28,1.9,0,1.12,0.12,0.84,7.19,0.72
"ENST00000494519",0,0,0.28,0,0,0,0,0,0,0,0,0,0.22,0.21,1.03,0,0,0,0,0,0.03,0.15,4.67,0.12
"ENST00000494569",0,0,0,0,0.42,0.12,0,0,0,0,0.19,0.35,0.42,0.36,0.17,0.21,0.31,0.54,0.36,0.52,0.06,0.34,5.74,0.28
"ENST00000494570",0.32,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0.35,0,0.04,0.15,4.17,0.11
"ENST00000494612",0,0,0,0,0.04,0,0,0.65,0,0,0,0,0.15,0.83,0.23,0.83,0,0.24,1.21,0.73,0.08,0.42,5.54,0.35
"ENST00000494628",0,0,0,0,0,0,0.23,0,0,0,0.58,0.49,0,0,0,0,0,0,0,0,0.03,0.11,4.23,0.08
"ENST00000494639",0,0,0,0,0,0,0,0,0.3,0,0,0.64,0,1.32,0,0.89,0,0,0,0,0.03,0.28,8.45,0.25
"ENST00000494734",0,0,1.12,0,0,0,0,0,0,0,4.31,0,3.07,0,0,0,3.18,0,0,0,0.12,1.06,8.51,0.93
"ENST00000494824",0.27,0,0,0,0,0,0,0,0,0.24,0,0.55,0.34,0,0,1.57,0,0,0,0.43,0.03,0.29,9.83,0.26
"ENST00000494858",0,1.22,0,0,1.02,0,0,0,3.61,8.86,4.94,0,3.58,1.39,12.04,0,4.71,5.2,0,0,0.65,3.19,4.9,2.54
"ENST00000494934",0.88,0,0,0,0,0,0,0,0,0,0.15,2.24,0,0.19,0.32,1.88,0,0.64,1.84,0,0.1,0.73,7.39,0.63
"ENST00000494980",0,0,0,0,0,0,0,2.66,0,0,1.21,4.07,0,5.14,0,0,0,0.63,2.32,0,0.3,1.34,4.53,1.04
"ENST00000495005",0,0,0,0,0,0,0.21,0,0,0,0.23,0.42,0.22,0.42,1.58,0,0,0.45,0,0,0.02,0.33,14.24,0.31
"ENST00000495022",0.07,0.15,0,0,0,0,0,0.15,0,0,0.45,0.22,0.11,0.13,0,0,0.4,0,0,0.41,0.04,0.17,4.14,0.13
"ENST00000495055",0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0.09,0.01,0.04,6.83,0.03
"ENST00000495137",0,0,0,0,0.15,0,0,0,0,0,0.1,0.57,0,0,0,0,0,0,0,0.14,0.02,0.08,4.84,0.06
"ENST00000495177",0,0.3,0.33,0,0.61,0,0,0,0,0,3.9,0,0,0,0,0,0.94,0.72,0,0,0.14,0.56,4.02,0.42
"ENST00000495187",0,0,0.36,0,0,0,0,0,0,2.66,0,0,0.72,0,0,0,0,0.37,1.21,1.48,0.04,0.38,9.55,0.34
"ENST00000495261",0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.16,0.01,0.03,5.09,0.02
"ENST00000495308",0,0.03,0,0,0.05,0.54,0.24,0.14,0.29,2.02,1.45,0,0,0.07,0,0,0.63,1.5,1.96,0.96,0.14,0.66,4.59,0.51
"ENST00000495357",0,0,3.32,0,0,0,0,0,1.19,0,0,6.67,0,18.88,0,0,0,0,0,1.09,0.5,2.66,5.31,2.16
"ENST00000495431",0,0,0,0,0,0,0,0,0.26,0,0.26,1.07,0.46,0,0,0,0,0,0,0,0.03,0.18,6.21,0.15
"ENST00000495497",0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.49,0,0,0,0.01,0.05,9.69,0.04
"ENST00000495540",0,0,0,0,0,0,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0.48,0.35,0.02,0.1,4.37,0.08
"ENST00000495574",0,0,0,0,0,0,0,0.23,0,0,0.85,0,0,0,0,0,0,0.47,0,0,0.03,0.13,5.18,0.11
"ENST00000495627",0,0,0,0,0,0.25,0,0.21,0.16,0,0.79,0.34,0,0.44,0,0.4,0,1.11,0.54,1.13,0.07,0.47,6.93,0.41
"ENST00000495691",0.12,0,0,0,0,0,0,0,0.57,0,0.37,0,0.24,0,0,0.24,0.63,0.98,1.04,0,0.08,0.35,4.55,0.27
"ENST00000495695",0,0,0.19,0,0,0,0.09,0,0,0,0.22,0,0.86,0.22,2.18,0.02,0,0.25,0.3,0.17,0.03,0.42,13.73,0.39
"ENST00000496016",0,0,0.31,0,0,0,0,0,1.26,2.35,1.77,0,1.94,0,0,1.76,0.37,0.71,1.2,0.32,0.18,0.81,4.62,0.63
"ENST00000496026",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1.52,1.3,0,0.05,0,0,0.01,0.29,40.23,0.28
"ENST00000496070",0,0,0,0.04,1.06,0,0,0,0,0,0,0,0,5,0,1.16,0,0,0,0,0.12,0.62,5.07,0.49
"ENST00000496086",0,0.11,0,0,0,0,0,0,0,0.24,0.18,0,0.13,0,0,0,0.21,0,0,0,0.01,0.05,4.39,0.04
"ENST00000496088",0,0,0,0,0,0.42,0.22,0.24,0,0,3.86,0,0,0,0,0.44,0,0,0,0.44,0.1,0.47,4.83,0.38
"ENST00000496151",0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0.02,0.25,10.77,0.22
"ENST00000496153",0,0.36,0,0,0,0,0,0.32,0,0,0,0.65,0,0,0,0,1.66,0.33,0,0.46,0.08,0.31,4.13,0.24
"ENST00000496181",0,0,0,0,0,0.16,0,0,0,0,0.17,0,0.2,0,0,0,0.32,0,0,0.64,0.02,0.13,7.6,0.12
"ENST00000496213",0,0,0,0,0,0,0.48,0,0,0,0,3.06,0,2.87,1.49,0,3.42,0.61,0,0,0.05,1.14,21.28,1.09
"ENST00000496258",0,0,0.11,0,0,0,0,0,0,0,0,0.27,0,0,0,0.36,0,0,0,0,0.01,0.06,5.39,0.05
"ENST00000496273",0.26,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.54,0.29,0.67,0,0,0.03,0.21,7.18,0.18
"ENST00000496289",0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.9,2.27,0,0.34,0,0,1.23,0.05,0.47,9.06,0.42
"ENST00000496375",0.08,0.21,0.22,0,0.25,0,0,0,0.2,0,0,0.47,0.88,0.96,0.55,0,1.4,0,0.7,0.11,0.11,0.51,4.75,0.4
"ENST00000496497",0,0,0,0,0.51,0,0,0.09,0,0,0,0.28,0,0.95,0.2,0,0,1.27,0.07,0.02,0.07,0.28,4.22,0.21
"ENST00000496500",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.49,0,0,0.48,0.94,0.83,0,0.02,0.27,12.34,0.25
"ENST00000496613",0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.73,0,0.03,0,0,0,0,0.01,0.08,7.58,0.07
"ENST00000496644",0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.86,0.22,0,0,0,0.02,0.11,4.61,0.08
"ENST00000496645",0,0,0,0,0,0.03,0,0.06,0,0.1,0.1,0,0,0,0,0.11,0.15,0,0.02,0.02,0.01,0.04,4.01,0.03
"ENST00000496660",0,0,0.27,0,0.03,0,0,0,0,0.39,0.53,0,1.06,0.27,0.81,0.63,0.95,0,0,0.6,0.03,0.49,14.68,0.45
"ENST00000496699",0,0,0,0,0.37,0.45,0,0,0,0,1.26,0,0,0,0,1.48,0,0,0.65,0.77,0.09,0.42,4.59,0.33
"ENST00000496953",0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1.26,0.03,0.16,5.5,0.13
"ENST00000496971",0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.3,0.28,0,0.16,0,0.2,0,0.01,0.09,6.73,0.08
"ENST00000497004",0,0,0,0,0.11,0.06,0,0,0.05,0.1,0.15,0.05,0.06,0.07,0,0.06,0.05,0.17,0,0.37,0.02,0.1,4.07,0.07
"ENST00000497081",0,0,0,0,0.61,0,0,0,0,0,0.45,0.4,0.78,0.7,0.81,0,0.2,0.38,0.2,0,0.07,0.39,5.79,0.32
"ENST00000497152",0,0,0.25,0,0,0,0,0,0,0,0.76,0.29,0.1,0,0,0.2,0.18,0.2,0,0.97,0.03,0.27,9.83,0.24
"ENST00000497227",0,0,0,0,0,0.16,0,0,0,0.81,1.43,0,0.15,0,0.16,0,0,0,0.16,0,0.02,0.19,10.46,0.17
"ENST00000497411",0,0,0,0,0,0.46,0,0,0,0,0,0,0.22,0.69,0.9,0,0,0,0.65,0,0.05,0.25,4.8,0.19
"ENST00000497430",0,0,0,0,0,0.5,0,0,0,0,0.57,0,0.68,0,0.33,0,0,0.74,0,0,0.06,0.23,4.15,0.18
"ENST00000497445",0,0,0.07,0,0,0,0,0.13,0,0,0.13,0,0.1,0.42,0.42,0,0,0,0.12,0,0.02,0.12,5.39,0.1
"ENST00000497487",0,0,0.38,0,0,0,0,0,0,0,0,0,0.54,0.54,0,0.83,0,0,0.47,0,0.04,0.24,5.66,0.2
"ENST00000497516",0.24,0,0,0,0,0,0,0,0,1.14,1.37,0,0,0,0.61,0,1.05,0,1.05,0,0.03,0.41,15.22,0.38
"ENST00000497636",0,0.15,0,0,0.02,0.14,0,0,0,0,0.07,0.74,0,0,0,0,0.04,0,0,0.69,0.03,0.15,4.44,0.12
"ENST00000497681",0,0,0,0,0,0.24,0,0,0,0,0.27,0.24,0,0,2.06,1.06,0,0,0,0,0.03,0.36,13.84,0.34
"ENST00000497683",0.19,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.57,1.29,0,0,0.43,0,0.04,0.23,5.3,0.19
"ENST00000497687",0,0.24,0.22,0,0,0,0,0.32,0,0,0.2,0,0.54,0,0,0.23,1.38,0.19,0.73,0.4,0.09,0.37,4.22,0.28
"ENST00000497786",0,0,0,0.8,0,0,0,0,0,0,0.06,1.12,0,0,0,0,0.63,1.43,0,0.57,0.09,0.38,4.25,0.29
"ENST00000497789",0.27,0,0,0,0,0,0,0,0.22,0,0.99,0,0,0,0,0,0.68,0.82,0.59,0,0.06,0.31,5.6,0.25
"ENST00000497925",0,0,0.99,0,0,0,0.82,2.83,0,0,3.46,2.55,3.38,1.7,2.33,4.18,1.88,8.27,1.17,0,0.52,2.89,5.61,2.38
"ENST00000498000",0,0,0.27,0,0.71,0,0,0,0,0,0.55,0.85,0,0,1.46,1.5,0,0.8,0,0,0.11,0.52,4.75,0.41
"ENST00000498065",0,0,0,0,0,0,0,0.44,0,0,1.56,0.82,0.39,2.36,0,0,0,0,1.72,0.67,0.05,0.75,15.43,0.7
"ENST00000498076",0,0,0,0,0,1.51,0,0,0,0,3.14,0,6.04,2.82,0,0,4.28,1.65,3.23,0,0.17,2.12,12.6,1.95
"ENST00000498090",0,0,0,0,0,0.13,0.04,0.07,0,0,0.5,0.09,0,0,0,0.06,0,0.07,0.28,0.27,0.03,0.13,4.84,0.1
"ENST00000498103",0,0.22,0,0,0,0,0,0,0,0.48,0,0.21,0.24,0,0.19,0,0,0.22,0.42,0,0.02,0.13,5.21,0.1
"ENST00000498265",0,0,0.18,0.14,0,0.74,0,0.3,0.6,0.55,1.95,1.41,0.66,0.48,0,0.33,1.14,1.81,2.38,0.58,0.22,1.07,4.93,0.86
"ENST00000498283",0,0,0,0,0,1.33,0,0,0,1.84,0.17,0.87,1.6,2.17,2.18,0.59,0.52,1,0,1,0.15,1.01,6.86,0.86
"ENST00000498302",0,2.08,0,0.16,0,0,0,0,0,3.97,2.37,0,0,4.13,1.5,2.73,1.16,3.81,0,0,0.25,1.57,6.32,1.32
"ENST00000498328",0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,1.03,0,1.22,0.02,0.28,14.41,0.26
"ENST00000498358",0,0.07,0,0,0,0,0,0,0,0.02,0,0.53,0,0,0,0,0,0,0,0,0.01,0.05,7.06,0.05
"ENST00000498423",0,0,0,0,0,0,0,0,0.49,0.41,0,0,0,3.18,0,0,0,0,0,0,0.05,0.32,5.88,0.26
"ENST00000498438",0.09,0.04,0.2,0.14,0.23,0.46,0.49,0.05,0.47,0.62,0.07,0,0,0.47,1.06,0.05,0.63,8.61,2.45,0.89,0.24,1.42,5.92,1.18
"ENST00000498487",0,0.48,0,0,0,0,0,0,0,0,0,1.1,0.64,0.42,0,0,0,0,0,0,0.05,0.22,4.09,0.16
"ENST00000498488",0.39,0,0,0,0,0,0,0,0,0,0.81,0,0.26,0.35,0,0,0,0,0.14,0.48,0.04,0.21,4.79,0.16
"ENST00000498584",0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.37,0.68,0,1.7,1.3,0,0,0.1,0.41,4.19,0.31
"ENST00000498593",0,0,0,0,0,0,0,1.95,0,0,1.87,5.62,0,0,0,1.99,0,1.42,0,0,0.22,1.09,5.03,0.87
"ENST00000498715",0,0,0,0,0,0,0,0.7,0,2.61,1.45,0,0.71,0,0,1.94,0,0,0,0,0.08,0.41,5.3,0.33
"ENST00000498746",0,0,0,0,0.51,0,0,0,0,0,0,0.26,0,0,0,0,1.18,0.48,0,0.44,0.06,0.24,4.18,0.18
"ENST00000498755",0,0,0,0,0,0,0,0,0.1,0,0.12,0,0,0.11,0,0,1.01,0,0,0,0.01,0.12,10.86,0.11
"ENST00000498785",0,0,0,0,0,0.53,0,0,0,0,0,0,0.25,1.73,0,0,0,0.57,0,0,0.06,0.25,4.33,0.2
"ENST00000499879",0,0,0,0,0.13,0,0,0,0,0.85,0.16,0,0,0,0,0,0,0.66,0,0,0.01,0.08,5.68,0.07
"ENST00000500267",0,0,0,0,0.06,0,0.17,0,0,0.4,0.4,0,0.11,0.06,0,0.3,0,0.12,0.06,0.3,0.03,0.13,5.28,0.11
"ENST00000501272",0,1.53,0,0,1.78,0,0,2.29,0.92,0.49,0,0,23.07,3.37,0.56,0.93,0.66,0.5,0,0.51,0.72,2.96,4.09,2.24
"ENST00000501965",0,0,0,0,0,0,0.08,0,0,0,0.09,0.09,0,0.17,0,0,0.09,0,0.09,0,0.01,0.05,5.7,0.04
"ENST00000502102",0,0,0,0,0,0.05,0,0,0,0,0.22,0,0,0.04,0,0,0,0,0.04,0,0.01,0.03,6.04,0.03
"ENST00000502156",0,0,0,0,0,0,0.05,0,0,0,0,0,0.03,0.1,0.03,0,0,0,0.03,0.06,0.01,0.02,4.18,0.02
"ENST00000502269",0,0.48,0,0,0.58,0,0,0.35,0,2.92,0,0.42,0,1.12,2.17,1.94,1.36,0,0,0.51,0.16,0.75,4.79,0.6
"ENST00000502273",4.13,0,0,0,0,0,0,0,0,0,2.51,1.34,0,0,0,11.66,5.98,0,0.96,0,0.46,2.25,4.89,1.79
