"Ensembl_ID","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression"
"ENST00000480244",0,2.42,0,0,0,0,0,2.68,1.27,0,0,0.44,0,0,0,0,0.45,0.98,0,0.72,0.71,0.26,0.37,-0.45
"ENST00000480297",1.22,3.21,2.36,5.01,0.72,5.08,0.95,3.18,3.92,0.15,0.69,0.45,0.97,1.03,0,1.81,2,0.76,1.62,1.79,2.85,1.11,0.39,-1.74
"ENST00000480305",0.36,0.9,0,1.97,2.54,0.69,0.34,1.64,1.25,0,2.06,0,1.23,0,0.3,0,0.56,0,0.35,0,1.08,0.45,0.42,-0.63
"ENST00000480308",0.05,0.05,0.3,0.5,0,0.26,0.17,0.05,0.08,0.36,0.21,0,0.04,0.11,0.05,0.13,0,0.05,0.07,0.06,0.16,0.07,0.45,-0.09
"ENST00000480368",0,0,0.19,0,0,0,0,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0,0.04,0.02,0.41,-0.02
"ENST00000480369",0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0.47,0,0,0.1,0.05,0.47,-0.05
"ENST00000480400",1.08,3.16,0.6,5.62,0.33,2.91,4.63,1.07,1.56,5.33,0.79,2.62,1.7,3.28,0.58,0.51,0.26,0,1.2,0.33,2.33,1.13,0.48,-1.2
"ENST00000480432",0,0.47,0,1.21,0.54,0,2.23,0,0,0,0,0,0.5,0,0,0,0.43,0.72,0,0.78,0.49,0.24,0.49,-0.25
"ENST00000480492",0.48,0,0,0,0,0.1,0,1.08,0.97,0,0,0,0,0,0,0,0,0,0.53,0.81,0.29,0.13,0.46,-0.16
"ENST00000480499",1.78,1.22,0,0,0,0,2.26,1.32,0.7,0,0,1.39,0,0.37,0,0,1.01,0.46,0,0,0.81,0.32,0.4,-0.49
"ENST00000480514",2.21,0,0,2.39,0.15,1.19,0,0.56,0.03,0.57,0,0.78,0,1.03,0,0.63,0,0,0,0.9,0.72,0.33,0.46,-0.39
"ENST00000480539",0,0.99,0.61,0,0.37,1.42,0,0.27,0,0.24,0.48,0,0,0.44,0,0,1.04,0,0,0,0.41,0.2,0.48,-0.21
"ENST00000480547",0.71,0,0,0.38,0,1.45,0.96,0.18,1.79,1.94,0.46,0,0,0,0.97,0,1.06,0.19,0,0,0.61,0.27,0.44,-0.34
"ENST00000480558",0.33,0,1.92,0.16,0.15,1.25,0,1.13,0.62,1.25,0.09,0.29,0.38,0.19,0,0.12,0.28,0.8,0.13,0.24,0.62,0.25,0.41,-0.37
"ENST00000480574",0.3,0,0.12,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.11,0,0,0.05,0.02,0.46,-0.03
"ENST00000480590",1.89,1.73,2.23,0,1.04,0.74,0,0.53,0.73,0,0.28,0.73,0,0.58,1.72,0,0.36,0,0,0,0.99,0.37,0.37,-0.62
"ENST00000480602",0.43,0.38,0,1.48,0,0,0.14,0.49,0.65,0,0.17,0.3,0,0,0,0.65,0,0.69,0,0,0.4,0.18,0.46,-0.21
"ENST00000480694",0.03,0,0,0,0,0.01,0,0,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0.02,0.01,0,0.43,0
"ENST00000480746",0,0,0.15,0,0.11,0.15,0,0,0.13,0,0,0.14,0,0,0,0,0,0.14,0,0,0.06,0.03,0.47,-0.03
"ENST00000480847",0,0.16,0,0.79,0.19,0,0,0,0,0,0,0,0,0.14,0.14,0.15,0,0,0,0.18,0.13,0.06,0.48,-0.07
"ENST00000480904",3.18,5.18,5.46,0,1.36,0,4.77,0,1.77,13.74,8.63,0,0,0,0,0,0,1.99,0,0,2.41,1.06,0.44,-1.35
"ENST00000480957",0.18,0,0.28,0,1.94,0,1.03,0,0,0,0,0,0,0,0,0.56,0,0.55,0.25,0.21,0.38,0.16,0.41,-0.22
"ENST00000481093",0,0.58,0.16,1.02,0.93,0,0.45,0,0.46,0.66,0.81,0.13,0,0.16,0,0,0.65,0,0,0,0.4,0.17,0.44,-0.23
"ENST00000481097",0,0,0,0,0.57,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.06,0.03,0.49,-0.03
"ENST00000481183",0.95,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0.28,0,0.59,0,0.69,0,0.33,0.16,0.48,-0.17
"ENST00000481230",191.02,0,0,10.34,0,0,11.29,0,0,110.01,0,0,0,12.32,32.82,67.48,0,0,4.26,0,23.63,11.69,0.49,-11.94
"ENST00000481261",0,0,1.42,1.89,0,1.71,1.4,1.76,0,0,0,0,1.94,1.8,0.14,0,0.01,0.2,0,0.29,0.91,0.44,0.48,-0.47
"ENST00000481266",3.37,1.52,0,1.35,0,1.39,1.53,0.48,0.36,0,0,0,0,0.11,0,4.48,0,0.68,0,0,1.11,0.53,0.47,-0.59
"ENST00000481279",0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0.33,0,0.07,0.03,0.44,-0.04
"ENST00000481300",0.77,0.67,1.54,0.44,3.31,1.69,0.58,1.05,1.42,0.83,0,1.03,1.02,0.4,0.19,0.41,0.21,0.89,0.43,1.46,1.28,0.6,0.47,-0.67
"ENST00000481331",6.67,0,0.78,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.49,0,0.61,0.92,0.9,0.4,0.45,-0.5
"ENST00000481340",2.11,0,0,0,0,0,0,2.14,0.89,0,0,0,0,0,0,0,0.04,0,2.6,0,0.57,0.26,0.46,-0.31
"ENST00000481403",0.84,1.21,2.58,1.96,5.94,1.84,0.63,4.42,3.7,2.63,1.08,0.45,1.08,1.51,0.21,2.67,0.91,1.21,1.62,1.65,2.57,1.24,0.48,-1.33
"ENST00000481555",2.44,0.55,2.11,0.59,2.44,0,0,1.07,2.39,0.5,0,0,0.47,0.48,0,3.31,0.54,0,0.52,0,1.29,0.53,0.41,-0.75
"ENST00000481601",0,0,0,0.44,0,0.23,0.1,0,0,0,0,0.23,0.05,0,0,0,0.11,0,0,0,0.08,0.04,0.45,-0.05
"ENST00000481616",0,0,0.16,1.58,0,0,0,0,0,0.66,0,0,0,0.43,0,0,0,0.31,0,0,0.19,0.07,0.38,-0.12
"ENST00000481620",0,0.17,0.05,0.07,0.2,0.19,0,0.24,0.17,0,0,0,0,0,0.13,0.11,0,0.12,0,0.16,0.12,0.05,0.43,-0.07
"ENST00000481626",0.23,0.11,0.2,1.51,0,0.14,0.06,0.08,0.08,0.26,0.36,0,0,0,0,0.03,0.4,0.1,0.05,0.07,0.27,0.1,0.38,-0.17
"ENST00000481665",0,0,0,0,1.86,0,0,0.5,0,0,0.61,0,0,0,0.01,0,0.44,0,0,0,0.26,0.11,0.41,-0.16
"ENST00000481747",0,0,0,0,0.53,0,0,0,0,0,0.13,0,0,0.14,0,0,0,0,0,0.01,0.06,0.03,0.46,-0.03
"ENST00000481764",1.92,1.11,0.77,0,0.99,1.06,1.34,1.27,0.8,0.8,0,0.82,1.39,0.59,0.39,0.2,0,0.66,0.21,0,1.03,0.43,0.41,-0.6
"ENST00000481766",0,0,0.36,0,0,0,0,0,0.44,0,0.42,0,0,0,0,0,0,0,0,0,0.09,0.04,0.47,-0.05
"ENST00000481838",0,0,0,5.66,0,0.18,0,0,0,0,1.02,0,0,0,0,0,0,0,0,1.61,0.65,0.26,0.41,-0.39
"ENST00000481897",0.16,0.12,0.1,0,0,0.04,0.27,0,0,0,0,0.04,0.09,0.19,0,0,0.04,0,0,0,0.08,0.04,0.48,-0.04
"ENST00000481922",0.08,0,0.03,0,0.29,0.24,0,0,0,0.08,0,0,0.09,0,0,0.26,0,0,0,0,0.07,0.03,0.49,-0.04
"ENST00000481940",0,0,0,0,0,0,0.27,0,0,0.09,0,0,0,0.03,0,0,0,0,0,0.12,0.03,0.01,0.49,-0.01
"ENST00000481944",0,0.26,0,0,0,0,0.22,0,0.47,0,0,0.24,0,0,0,0,0,0.27,0,0,0.11,0.05,0.48,-0.06
"ENST00000482033",0,0,0.15,0,0,0,0.41,0.66,0,1.56,0,0,0,0.01,0,0,0,0.19,0,0.33,0.14,0.05,0.39,-0.08
"ENST00000482041",0,2.8,0,3.9,1.03,1.14,1.72,0,0.7,0,0,1.3,0,0,2.33,0,0,0,0.46,0.96,1.25,0.5,0.4,-0.75
"ENST00000482063",0,0.28,0,0,0,0,0,0.57,0.25,0.25,0,0,0.28,0,0,0,0.26,0,0,0,0.12,0.05,0.44,-0.07
"ENST00000482131",0.72,0.93,0.91,0,0,1.17,0.53,0.2,0,0,0,0,0.2,0,0,0,0,1.71,0.25,0.23,0.49,0.24,0.49,-0.25
"ENST00000482138",0.44,0,0.35,1.15,0,0.38,0,1.79,1.09,0,0.63,0,0.78,0,0,0,0,0.29,1.13,0,0.58,0.28,0.49,-0.3
"ENST00000482189",0,0.5,0.13,0,0.27,0,0.45,0,0.23,0,0.12,0,0,0,0,0,0,0.37,0.12,0.25,0.18,0.09,0.49,-0.09
"ENST00000482202",5.48,2.51,0,4.68,3.7,0.88,1.89,1.89,2.19,0,0,2.73,0.48,0,0,2.47,1.16,0.75,0,2.09,2.58,0.97,0.38,-1.61
"ENST00000482219",0,0.19,0.03,0,0.06,0,0,0.06,0,0,0,0.04,0,0.03,0,0,0,0.09,0,0,0.04,0.02,0.4,-0.02
"ENST00000482225",0,0,0,0,1.35,0.28,0,0,0,0,0,0,0,0,0.23,0,0,0.25,0.27,0,0.18,0.07,0.41,-0.11
"ENST00000482226",0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.13,0.06,0.47,-0.07
"ENST00000482230",0,0.9,0.21,0.25,0,0.27,0,0.64,0.11,0,0.76,0,0.35,0,0,0,0,0,0,0,0.26,0.11,0.42,-0.15
"ENST00000482235",25.07,8.46,9.36,29.86,8.92,21.63,20.58,15.05,22.39,16.05,6.65,4.09,3.83,3.27,13.03,19.78,6.78,6.5,9.67,11.87,17.93,8.55,0.48,-9.38
"ENST00000482237",0,0,0,0,0,0,0.31,0,0.31,0,0,0,0.33,0,0,0,0,0,0,0,0.07,0.03,0.48,-0.04
"ENST00000482269",0,0.18,0,0.82,0.29,0.24,0,0.13,0.26,0,0.11,0,0,0.12,0,0,0,0.18,0.43,0,0.21,0.08,0.4,-0.13
"ENST00000482369",0.75,0.51,0.54,1.17,0.34,0.38,0.34,0,0.34,0.16,0.28,0.15,0.38,0.09,0.44,0.31,0.22,0.1,0.19,0.24,0.49,0.24,0.49,-0.25
"ENST00000482398",7.66,5.01,0,24.75,3.19,9.95,0,7.61,2.5,7.86,1.23,1.16,4.76,3.69,2.29,2.46,1.22,5.02,1.19,4.2,6.74,2.72,0.4,-4.02
"ENST00000482431",0,0,0.11,0.4,0,0.13,0,0.12,0,0,0,0,0.06,0,0.25,0,0,0,0,0.07,0.08,0.04,0.44,-0.05
"ENST00000482434",14.11,49.48,27.42,58.04,19.97,8.3,9.63,6.27,4.18,10.88,4.07,22.98,17.25,21.02,19.69,4.26,2.28,3.33,4.68,3.27,21.93,10.28,0.47,-11.65
"ENST00000482460",0,0.67,0,0,0,0.22,0,0.21,0.81,0.2,0.41,0,0,0.62,0,0,0,0,0,0,0.21,0.1,0.48,-0.11
"ENST00000482466",0,0.45,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.09,0.04,0.44,-0.05
"ENST00000482486",0.22,0,0.85,1.21,0.36,2.44,0.41,0.23,1.27,0,1.05,0.65,0.21,0,0.2,0,0.22,0.47,0.23,0.32,0.77,0.33,0.43,-0.44
"ENST00000482510",0,0.27,0.41,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.42,0.11,0.04,0.37,-0.07
"ENST00000482580",5.18,4.68,4.89,0.43,8.66,1.98,9.93,3.7,1.49,3.41,3.29,4.52,3.31,0.37,3.49,2.24,0.79,1.72,0.4,1.91,4.55,2.2,0.48,-2.34
"ENST00000482596",5.32,1.58,0,0,4.01,6.16,2.64,1.39,1.05,1.65,2.69,0.12,4.27,0.73,0,0.9,0.51,0.07,1.34,1.45,2.46,1.21,0.49,-1.25
"ENST00000482628",0.43,0,0.73,2.16,0,0,0,0.86,0,0,0.48,0,1.35,0,0,0,0,0,0,0,0.46,0.18,0.39,-0.28
"ENST00000482637",1.25,0,0,0,0,0.89,3.19,1.87,1.68,1.28,0.41,0,0,0.42,0,1.67,0,0,0,1.42,0.99,0.39,0.4,-0.6
"ENST00000482641",0,0,0,0,0,0,1.13,0.4,0.13,0,0,0,0.26,0.26,0,0,0,0.14,0,0.14,0.18,0.08,0.43,-0.11
"ENST00000482709",0.27,0.27,0.56,1.67,0.37,1.16,1.14,0,0.7,2.48,0.44,0,0.7,1.22,0.46,0.24,0,0.25,0,0,0.68,0.33,0.49,-0.35
"ENST00000482727",0,1.78,2.77,0,0.6,0,0,1.31,0.36,0,0,0,0,0.25,0,0,0,3.16,0,0,0.76,0.34,0.45,-0.42
"ENST00000482754",0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.06,0.03,0.49,-0.03
"ENST00000482770",0,0,0,0,0.7,0,0,0.03,1.29,0,0.69,0,0.22,0,0,0,0,0,0,0,0.23,0.09,0.41,-0.13
"ENST00000482778",0,0,0,0,0.85,0,0,1.67,0,0,0.48,0,0,0,0,0,0,0,0,0.77,0.28,0.13,0.45,-0.15
"ENST00000482793",0,0,0,0,0,0.19,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.02,0.01,0.38,-0.01
"ENST00000482812",0.37,0.2,1.67,1.04,0,0,0.72,0.39,0.37,0,0,0.38,0.4,0.19,0.78,0.19,0.19,0.26,0,0,0.53,0.24,0.45,-0.29
"ENST00000482831",0.09,0.3,0.1,0,0.12,0,1.69,0,0.09,0.46,0,0.19,0,0.09,0.09,0,0.09,0.3,0,0.22,0.27,0.1,0.37,-0.17
"ENST00000482840",0,0,0,0,0.64,0.77,0,0,0,0,0.37,0,0.4,0,0,0,0,0,0,0,0.16,0.08,0.49,-0.08
"ENST00000482876",0,4.49,1.59,3.62,0,0,0,0.74,0,1.49,1.83,1.17,0,0.77,0.69,0,0.84,0,0,0,1.16,0.53,0.46,-0.63
"ENST00000482887",0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.1,0.04,0.42,-0.06
"ENST00000482917",1.8,0,0.57,0,0,0,0.99,0,0,0.34,0,0,0.73,0.31,0,0,0,0,0.37,0.23,0.37,0.16,0.44,-0.21
"ENST00000482992",0.18,0,0,0,0,0,0.71,0,0,0,0.1,0,0,0,0,0,0,0,0,0.26,0.1,0.04,0.37,-0.06
"ENST00000483069",0.14,0.71,0,0.61,0,0.17,0.15,0,0,1.02,0,0.25,0,0,0.39,0,0,0.28,0,0,0.2,0.09,0.47,-0.11
"ENST00000483098",0,0.83,0,0,0.76,0.23,1.05,0.78,0,0,0,0,0.27,0,0.21,0,0.23,0.5,0,0.34,0.41,0.15,0.38,-0.25
"ENST00000483107",0,0.44,0,0,0,0,0.04,0.14,0,0.81,0,0,0,0,0,0.24,0,0,0,0.03,0.07,0.03,0.39,-0.04
"ENST00000483134",0,0.22,0.15,0.16,0,0.13,0.06,0,0,0.02,0.07,0.11,0,0.1,0,0.02,0,0,0,0.07,0.08,0.04,0.47,-0.04
"ENST00000483163",0,0,0,0,0,0,0,2.5,0,0,0,0,1.18,0,0,0,0,0,0,0,0.28,0.12,0.42,-0.16
"ENST00000483170",0.9,0,0.91,0.77,0,0.34,0.52,0,0.33,1.08,0,0,0.26,0.31,0.19,0,0.45,0,0,0.39,0.42,0.16,0.38,-0.26
"ENST00000483173",0.79,0.16,0.41,0.72,1.67,1.16,0.55,1.13,0.3,0,0.37,0,0,0,0.66,1.35,0.62,0,0,0,0.76,0.3,0.39,-0.46
"ENST00000483295",0.59,0.72,0.42,0.46,0.36,0.4,0.96,0.5,0.39,1.39,0.3,0.33,0.19,0.1,0,0.11,0.22,0.64,0,0.66,0.53,0.26,0.48,-0.28
"ENST00000483388",12.06,4.46,6.29,19,2.99,0.98,1.74,3.3,0.41,9.28,0.24,4.51,1.6,1.27,5.37,5.36,2.43,1.01,1.7,2.59,5.69,2.61,0.46,-3.08
"ENST00000483392",0,0.1,0.13,0,0.23,0.03,0,0,0.01,0.09,0,0.09,0.04,0,0,0,0,0.12,0,0,0.05,0.03,0.47,-0.03
"ENST00000483484",0.14,0.43,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.28,0,0,0,0.07,0.03,0.38,-0.04
"ENST00000483487",0.11,0,0,0,0,0.48,0,0,0,0.99,0,0,0,0,0,0,0,0,0.26,0,0.07,0.03,0.4,-0.04
"ENST00000483505",0,0,0.22,0,0,0.37,0.22,0,0,0.51,0,0,0.22,0,0,0,0,0,0.21,0,0.09,0.04,0.47,-0.05
"ENST00000483552",2.46,0,0.84,1.67,0,0,0.88,0,0.49,1.42,0,0.7,0,0,1.92,0,0,0,0,0,0.71,0.26,0.37,-0.44
"ENST00000483613",0.13,0,0.28,0,0,0,0.25,0.53,0,0.39,0,0,0,0.38,0,0.14,0,0,0.13,0,0.13,0.07,0.49,-0.07
"ENST00000483614",0,0,1.17,0,0.38,1.17,0.63,0.24,0.22,0.22,0.66,0,0.22,0,0.42,0,0.46,0,0.23,0,0.42,0.2,0.47,-0.22
"ENST00000483618",0,1.88,2.03,0,0.73,0.51,1.26,0,0,0,1.14,0,0,0,0,0,0,0,1.34,0.64,0.71,0.31,0.44,-0.4
"ENST00000483690",0.15,0,1.04,0,0,0.15,0.42,0.61,0.14,0,0.15,0,0,0.44,0.15,0.32,0,0,0,0.27,0.28,0.13,0.48,-0.15
"ENST00000483702",0,0,0.82,0,0.06,0.23,0,0,0.43,0,0,0,0,0.45,0.03,0,0,0,0,0.28,0.17,0.08,0.45,-0.1
"ENST00000483716",0,0,4.69,0.28,0.63,0,0,0,0,3.67,0,0.26,0.56,0,0,0,0,0.27,1.27,0,0.62,0.24,0.38,-0.39
"ENST00000483737",0,2.27,1.21,1.33,1.57,3.38,0,0,2.9,1.5,0,0.94,1.45,0,0.56,2.14,0.3,0.67,0.32,0,1.41,0.64,0.45,-0.77
"ENST00000483798",0,1.27,0,0,0,0,0,0,0,0.23,0.47,0,0,0,0,0,0,0,0,0.19,0.14,0.07,0.47,-0.07
"ENST00000483825",0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0.37,0
"ENST00000483901",0,0.28,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.26,0.28,0,0,0.13,0.05,0.42,-0.08
"ENST00000483910",1.74,0.77,1.8,0,3.03,0.38,2.87,1.45,0.35,0.25,0.37,0.51,0.4,0.36,0.61,0,0.78,0.57,0.64,2.33,1.38,0.66,0.48,-0.72
"ENST00000483930",0,0,0.53,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.12,0.05,0.42,-0.07
"ENST00000484020",0,0,0,0,0,0.47,0,0.56,0,0,0,0,0,0.46,0,0,0,0,0,0,0.11,0.05,0.4,-0.07
"ENST00000484050",1.52,1.27,2.61,4.21,2.34,2,1.07,1.18,3.13,3.14,0.26,1.92,0.99,0.89,0.65,0.42,0.92,2.27,1.35,0,2.15,0.97,0.45,-1.18
"ENST00000484098",0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0.38,0.44,0,0,0.19,0.08,0.42,-0.11
"ENST00000484180",0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.44,0,0,0,0,0,0,0.1,0.04,0.45,-0.06
"ENST00000484208",1.41,3.76,1.37,10.28,1.99,0,3.16,2.24,1.88,0,0,1.95,0.46,0.93,1.31,1.4,0,0,1.05,4.5,2.9,1.16,0.4,-1.74
"ENST00000484212",0.74,0,0,0.23,0,0.33,0.95,0.08,0.02,0.69,0.45,0,0,0.13,0.23,0,0.19,0,0,0.12,0.26,0.11,0.43,-0.15
"ENST00000484240",0.34,0,0,0,0,0,0.17,0,0.18,0,0,0,0.18,0.18,0,0,0,0,0,0,0.08,0.04,0.46,-0.04
"ENST00000484246",3.11,0,0,3.27,0,0.5,0,0.39,0,6.71,0,0,0,0,1.91,0,0,0,0,1.14,0.81,0.3,0.38,-0.5
"ENST00000484257",1.13,0,0.38,1.86,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0.23,0.38,0.14,0.37,-0.24
"ENST00000484337",13.79,0.01,0.94,0,0,0.47,0.89,3.06,1.02,9.22,0,1.29,0,0.11,0,2.99,3.17,0,2.16,0,2.24,0.97,0.43,-1.27
"ENST00000484343",0,0,0,0,0,0,0,0.63,0,0,0.16,0,0,0,0,0,0,0.16,0,0,0.07,0.03,0.46,-0.04
"ENST00000484351",0.26,1.08,0.8,1.86,0.63,0.15,0.72,2.1,1.37,0,1.01,0.13,0.62,0.64,0,0.29,0.35,0,0.39,0.5,1,0.39,0.39,-0.6
"ENST00000484367",0.21,0.08,0.03,0,0,0.11,0.03,0,0,0,0.07,0.07,0,0,0,0.04,0,0,0,0.03,0.05,0.02,0.41,-0.03
"ENST00000484386",0,1.1,0,0,0.39,0,0.18,0.43,0.18,0,0,0.3,0,0.19,0,0,0.34,0,0.17,0,0.25,0.1,0.4,-0.15
"ENST00000484421",0,0.32,0,0,0,0,0,0.13,0.21,0,0,0,0,0,0,0,0,0,0,0.35,0.07,0.03,0.47,-0.04
"ENST00000484425",0.28,0,0,0,0,0,0.59,0,0.05,0.1,0,0,0.19,0.2,0,0,0,0,0,0,0.1,0.04,0.37,-0.06
"ENST00000484433",0,0.49,4.79,0,0.76,0,0,0,0.88,0,1.38,0,0.41,0,0,0,0,0,0,1.42,0.77,0.32,0.42,-0.45
"ENST00000484436",0,0,0,1.09,0.35,0,0.27,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.19,0.07,0.38,-0.12
"ENST00000484461",0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.05,0.02,0.44,-0.03
"ENST00000484548",0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.08,0.03,0.42,-0.04
"ENST00000484655",0,0.04,0.08,0.02,0,0.1,0.05,0.04,0.17,0.12,0.04,0.02,0.02,0,0,0,0.06,0.02,0,0.08,0.05,0.02,0.41,-0.03
"ENST00000484667",0,0,0,0.47,0,0.12,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.06,0.03,0.4,-0.04
"ENST00000484729",0,0.03,0,0.63,0,1.7,2.37,0.52,0,0.44,0.12,0.44,0,0.41,0,0,0.67,0,0.64,0,0.58,0.23,0.39,-0.36
"ENST00000484735",2.33,0.8,0,0,0,0,1.73,7.27,0,0,0,1.96,0.66,1.97,0,0,0,0.74,0,0,1.35,0.53,0.4,-0.81
"ENST00000484756",0,0,0.19,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.02,0.01,0.47,-0.01
"ENST00000484838",0,0.77,0.16,0,0,0,0.16,0,0,0,0,0,0.43,0,0,0,0,0,0,0.15,0.12,0.06,0.48,-0.06
"ENST00000484842",1.24,0.53,0,1.06,0,1.03,0,0,0,0.9,0,0,0,0,0,1.81,0,0,0,0.21,0.43,0.2,0.47,-0.23
"ENST00000484851",0,0,0.96,2.14,0,0,1.59,0.51,0,0,0.47,0,0,0.47,0,0,0.25,0.8,0,0.74,0.58,0.27,0.47,-0.3
"ENST00000484853",0,0,0,0,0.35,0,0,0.22,0,0,0,0.26,0,0,0,0,0,0,0,0,0.06,0.03,0.41,-0.04
"ENST00000484898",0,0,0,0,1.09,0,0,0,1.32,4.65,0,0,1.27,0,0,0,0,0,0,0,0.27,0.13,0.47,-0.14
"ENST00000484909",0.03,0.05,0.15,0,0.04,0.19,0,0.11,0,0,0,0,0,0,0,0.08,0.23,0,0,0,0.06,0.03,0.49,-0.03
"ENST00000484928",0.82,0.76,1.07,0.07,0.5,1.13,0.51,0.17,0.71,0,0,0.23,0.06,0.57,0.31,0.49,0.47,0.19,0.22,0.19,0.64,0.27,0.43,-0.36
"ENST00000485013",0,0.2,0,0,0,0.58,0,0,0,0,0.16,0.19,0,0,0,0,0,0,0,0,0.09,0.03,0.4,-0.05
"ENST00000485027",0,0,0.38,0,0.28,0,1.15,0.26,0.31,1.44,0,0,0.35,0.17,0.29,0.13,0,0,0,0.21,0.26,0.12,0.44,-0.15
"ENST00000485051",0,1.12,0,0,0,0,0,3.46,0,3.06,0,0,0.76,0,0,0,0,0,0,1.35,0.51,0.21,0.41,-0.3
"ENST00000485134",0.41,0,0,1,0.07,0.11,1.08,0,0.52,0,0.34,0.18,0,0.1,0.18,0,0.64,0,0,0.16,0.35,0.16,0.45,-0.19
"ENST00000485233",0,0.75,1.19,4.63,0.23,1.04,1.36,1.43,1.79,0,0.55,0.88,0.72,0.53,0,0.62,0.61,0.63,0.56,0.19,1.38,0.53,0.38,-0.85
"ENST00000485300",9.09,6.01,1.8,0,2.95,9.4,3.81,2.76,3.97,5.12,5.35,0.6,0.37,0,4.27,3.8,2.62,1.19,0.2,1.6,4.42,2,0.45,-2.42
"ENST00000485377",0.28,0,0.72,0.17,0,0.29,1.13,0.43,1.76,0,0,0.31,0,0,0.33,0,0.39,0.4,0.23,0.53,0.53,0.22,0.41,-0.31
"ENST00000485389",0.19,0,0.52,0,0.23,0,0.46,0.19,0.09,0.19,0.19,0,0,0,0.29,0,0,0.1,0,0.11,0.19,0.07,0.37,-0.12
"ENST00000485392",0,2.24,1.95,0,0,0,0,0.56,1.15,0.19,0,0.59,0.95,0.25,0,0,0,0,0.93,0.39,0.65,0.31,0.47,-0.34
"ENST00000485396",1.18,0,0,0,0,0.8,0,0.91,0,0,0.81,0,0,0,0,0,0,0.48,0,0,0.32,0.13,0.4,-0.19
"ENST00000485486",0,0,0,0,13.57,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,7.16,1.55,0.72,0.46,-0.84
"ENST00000485510",0,0.55,0,0,0.46,0,0.18,0.42,0.24,0,0,0.14,0,0,0,0,0,0.66,0,0.12,0.21,0.09,0.45,-0.11
"ENST00000485512",2.28,3.36,1.46,0.64,2.05,0.01,0.82,2.75,2.97,0.08,0,0,0.46,1.22,1.57,0.37,2.36,0.01,0.76,0,1.82,0.68,0.37,-1.14
"ENST00000485531",0.66,0.11,0,0.16,0,0.21,0.53,1.21,0.68,1.46,0.32,0,0,0.03,0,0,0.62,0.53,0,0.13,0.39,0.16,0.41,-0.23
"ENST00000485539",0.56,0.86,0.93,1.02,1.04,1.07,1,0.28,0.75,0.37,0.13,0.68,0.51,0.65,0.2,0.39,0.5,0.26,0.05,0.39,0.83,0.37,0.45,-0.46
"ENST00000485574",0,1.16,1.1,3.62,0,0,1.08,0,0,0,0,0,1.09,0,0,0,2.21,0,0,0,0.77,0.33,0.43,-0.44
"ENST00000485605",0.11,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.13,0,0,0,0,0,0.03,0.01,0.48,-0.01
"ENST00000485654",0,3.07,0.97,0,0,0,0,1.88,0,0,0,0,0,0,0.72,0.57,0.47,1.35,0,0,0.66,0.31,0.47,-0.35
"ENST00000485672",0,0,0.08,0,0.18,0,0.07,0,0,0.07,0,0,0,0.07,0,0,0,0,0,0.08,0.04,0.02,0.41,-0.02
"ENST00000485722",0,0,0,2.33,0,0.72,0,0,0,0,0,0,0.67,0,0,0,0.71,0,0,0,0.34,0.14,0.41,-0.2
